Shuntokumaru,legendary figure
Shuppim,human biblical figure
Shuppim,human biblical figure
Shushan,mythological king
Shushan (son of Elam),human biblical figure
Shuthelah,human biblical figure
Shuthelah,human biblical figure
Shyarly,merfolk in a work of fiction
Siaha,human biblical figure
Siam Devadhiraj,guardian angel
Siamak,legendary figure
Sibbecai the Hushathite,human biblical figure
Siculus,legendary progenitor
Siger,legendary figure
Siggeir,mythological king
Sigo,mythological king
Sigurd,legendary figure
Sigurd Hring,mythological king
Sihon,human biblical figure
Silas,character from the Quran and the Bible
Simei,biblical character
Simeon,human biblical figure
Simeon,human biblical figure
Simeon,human biblical figure
Simeon,human biblical figure
Simon,human biblical figure
Simon,human biblical figure
Simon of Cyrene,human biblical figure
Simon the Tanner,human biblical figure
Simon the Zealot,human biblical figure
"Simon, brother of Jesus",human biblical figure
"Simplicius, Constantius and Victorinus",legendary saint
Singha Sartha Aju,legendary figure
Sinterklaas,legendary saint
Sir Aldingar,legendary figure
Sir Brunor,legendary figure
Sir Kay,legendary figure
Sir Lionel,legendary figure
Sir Tibert,legendary figure
Sir Tor,legendary figure
Sisamai,human biblical figure
Sisera,human biblical figure
Sisera,human biblical figure
Sisera's mother,human biblical figure
Sisillius I,legendary figure
Sisillius II,legendary figure
Sisillius III,legendary figure
Sister of Tahpenes,human biblical figure
Sithri,human biblical figure
Skjöldr,mythological king
So,human biblical figure
Sobab,human biblical figure
Soco,human biblical figure
Sodi,human biblical figure
Solomon,human biblical figure
Solomon in Islam,prophet of Islam
Somin Shōrai,legendary figure
son of Shelomith,human biblical figure
Sonata Dusk,merfolk in a work of fiction
Sophereth,human biblical figure
Sora,merfolk in a work of fiction
Sotai,human biblical figure
Sousei,biblical character
Spätlesereiter,legendary figure
Spinule,legendary figure
Sriman,legendary figure
St Erat,legendary figure
St. James the Elder,human biblical figure
Stachys,human biblical figure
Starzech,legendary figure
Stavr Godinovich,bogatyr
Stavr Godinovich,legendary figure
Stephanas,human biblical figure
Suah,human biblical figure
Subahu,Characters in the Ramayana
Subhuti,immortal
Sudabeh,legendary figure
Sudakshina,character in the Mahabharata
Sudatra,Kaurava
Sudeshna,character in the Mahabharata
Sudeshnavati,character in the Mahabharata
Sue,human biblical figure
Sugrīva,legendary figure
Sugrama,character in the Mahabharata
Suhasta,character in the Mahabharata
Suhuang,mythological king
Suinin,legendary human figure
Suiren,mythological king
Sujāta Buddha,Buddha
Sujin,legendary human figure
Sukhman Odikhmantyevich,bogatyr
Sumaer,human biblical figure
Sumatinātha,God
Sumatinātha,Tirthankara
Sun goddess of Arinna,God
Sunita,legendary figure
Supārśvanātha,God
Supārśvanātha,Tirthankara
Surasakti,character in the Mahabharata
Suro of Geumgwan Gaya,legendary figure
Surpanakha,Characters in the Ramayana
Susanna,human biblical figure
Susanna,human biblical figure
Susi,human biblical figure
Suvannamaccha,mermaid
Svafrlami,mythological king
Sveigðir,mythological king
Svetaketu,character in the Mahabharata
Svyatogor,bogatyr
Svyatogor,legendary figure
Swaminarayan,God
Swewlad I,legendary figure
Syntyche,human biblical figure
Syrena,merfolk in a work of fiction
Syrenka Warszawska,merfolk
Syrophoenician woman,human biblical figure
Tál Cas,legendary figure
Tabbaoth,human biblical figure
Tabeel,human biblical figure
tachash,biblical animal
Tahan,human biblical figure
Tahan,human biblical figure
Tahash,human biblical figure
Tahath,human biblical figure
Tahath,human biblical figure
Tahath,human biblical figure
Tahpenes,human biblical figure
Tai,mythological king
Taibai Jinxing,immortal
Takamaru,legendary human figure
Takenuka Aka no Mikoto,legendary human figure
Takenunakawawake,legendary human figure
Takeru no Tsutsukusa no Mikoto,legendary human figure
Takiyasha-hime,legendary figure
Taksha,Characters in the Ramayana
Taliesin Ben Beirdd,legendary figure
Talmai,human biblical figure
Talmai,human biblical figure
Talmon,human biblical figure
Talut,Quranic character
Tamar,human biblical figure
Tamar,human biblical figure
Tamar,human biblical figure
Tamatehime no Mikoto,legendary human figure
Tamatorihime,legendary figure
Tamiel,angels in Christianity
Tamiel,fallen angel
Tanba no Kawakami no Masurōjo,legendary human figure
Tanba no Michinushi,legendary human figure
Tanhumeth,human biblical figure
Tannhäuser,legendary figure
Tannin,biblical animal
Tano,God
Tappuah,human biblical figure
Tārā,legendary figure
Tarchetius,mythological king
Tarea,human biblical figure
Tarpeia,legendary figure
Tarshish,human biblical figure
Tarshish,human biblical figure
Tarshish,human biblical figure
Tartaruchi,angels in Christianity
Tatewari,God
Tattenai,human biblical figure
Teancum,Book of Mormon character
Tebah,human biblical figure
Tebaliah,human biblical figure
Tegid Foel,legendary figure
Tehinnah,human biblical figure
Tekoa,human biblical figure
Tekona,legendary figure
Telah,human biblical figure
Telem,human biblical figure
Tema,human biblical figure
Temah,human biblical figure
Teman,human biblical figure
Temeluchus,angels in Christianity
Temeni,human biblical figure
Teodosio de Goñi,legendary figure
Teojusin,God
Terah,human biblical figure
Teresh,human biblical figure
Tertullus,human biblical figure
tetramorph,biblical character
Thakorr,Homo mermanus
The Beast,eschatological figure
The Dragon,legendary figure
the elect lady (2 John 1:1),biblical character
The Gesture of Rufina Alfaro,legendary figure
The Messiah's Donkey,biblical animal
The shepherd of Mousny,legendary figure
The silbon,legendary figure
The Smith of Kochel,legendary hero
The Witch from Hex River,legendary figure
Theodore the Varangian,legendary figure
Theophilus,human biblical figure
Third Horseman of the Apocalypse,legendary figure
Third Messenger,legendary figure
Thomas the Apostle,human biblical figure
Three Sovereigns and Five Emperors,mythological king
Ti-Jean,legendary figure
Tidal,human biblical figure
Tikvah,human biblical figure
Tikvah,human biblical figure
Tilon,human biblical figure
Tilottama,character in the Mahabharata
Timaeus,human biblical figure
Timan,biblical character
Timna,human biblical figure
"Timothy, son of Nephi",Book of Mormon character
Tindiquera,legendary figure
Tiras,human biblical figure
Tirhanah,human biblical figure
Tiria,human biblical figure
Tirthankara,God
Tirzah,human biblical figure
Tissa Buddha,Buddha
Titus Tatius,legendary figure
Tmolus,legendary human figure
Tobadonijah,human biblical figure
Tobiah,human biblical figure
Tobias,human biblical figure
Tobijah,human biblical figure
Tobijah,human biblical figure
Tobit,human biblical figure
Tochos,human biblical figure
Tofa,legendary figure
Togarmah,human biblical figure
Tohu,human biblical figure
Toichi no Agatanushi Ōme,legendary human figure
Tok Lasam,legendary figure
Tola,human biblical figure
Tola,human biblical figure
Tolubai Critic,legendary figure
Tom Bawcock,legendary figure
Tom Hickathrift,legendary figure
Tongtian Jiaozhu,legendary figure
Tou,human biblical figure
Trebeta,legendary figure
Trezenzonio,legendary figure
Tristan,mythological king
Tritannus,merfolk in a work of fiction
Tryphena of Rome,human biblical figure
Tseror,human biblical figure
Tubal,human biblical figure
Tubal-cain,human biblical figure
Tukik,God
Tumburu,character in the Mahabharata
Tuna,God
Turiel,fallen angel
Turk,biblical character
Turnus,mythological king
Twe,God
Twelve Flower Fairies,immortal
Twrch Trwyth,legendary figure
Tychicus,human biblical figure
Tycjusz,biblical character
Tyrannus,human biblical figure
Tyrimmas of Macedon,legendary human figure
Tzununiha,protoplast
Uṣṇīṣa-vijayā,Buddhoṣṇīṣa
Ucal,human biblical figure
Uel,human biblical figure
Ugrasrava Sauti,character in the Mahabharata
Ugrasrayi,Kaurava
Ulam,human biblical figure
Ulam,human biblical figure
Ulla,human biblical figure
Uluka,character in the Mahabharata
Umashimaji,legendary human figure
Umiña,legendary figure
Ungnyeo,legendary figure
Unni,human biblical figure
Unni,human biblical figure
Upacitra,character in the Mahabharata
Ur,human biblical figure
Urashima Tarō,legendary figure
Urbanus,human biblical figure
Urduja,legendary figure
Uri,human biblical figure
Uri,human biblical figure
Uriah,human biblical figure
Uriah,human biblical figure
Uriah,human biblical figure
Uriah the Hittite,human biblical figure
Urianus,legendary figure
Uriel,angel in Judaism
Uriel,angels in Christianity
Uriel,archangel
Uriel,Angel of the Presence
Uriel,human biblical figure
Uriel,human biblical figure
Urijah,human biblical figure
Uthai,human biblical figure
Uthai,human biblical figure
Uther Pendragon,legendary human figure
Utsushiko'o-no-Mikoto,legendary human figure
Uttamabhadras,character in the Mahabharata
Uz,human biblical figure
Uz,human biblical figure
Uz,human biblical figure
Uzal,human biblical figure
Uzza,human biblical figure
Uzza,human biblical figure
Uzzah,human biblical figure
Uzzah,human biblical figure
Uzzi,human biblical figure
Uzzi,human biblical figure
Uzzi,human biblical figure
Uzzi,human biblical figure
Uzzi,human biblical figure
Uzzi,human biblical figure
Uzzia,human biblical figure
Uzziah,human biblical figure
Uzziah,human biblical figure
Uzziah,human biblical figure
Uzziah,human biblical figure
Uzziel,human biblical figure
Uzziel,human biblical figure
Uzziel,human biblical figure
Uzziel,human biblical figure
Uzziel,human biblical figure
Vöggr,legendary figure
Völsung,mythological king
Vairocana,God
Vairocana,Buddha
Vaizatha,human biblical figure
Vajra,character in the Mahabharata
Vajradatta,character in the Mahabharata
Vajradhara,Buddha
Van der Decken,legendary figure
Vaniah,human biblical figure
Vashti,human biblical figure
Vasilisa Mikulishna,polenitsa
Vassago,fallen angel
Vassily Buslayev,bogatyr
Vasupujya,God
Vasupujya,Tirthankara
Velasgutto de Ayala,legendary figure
Venissa,legendary figure
Verginia's nurse,legendary figure
Vespasius,legendary figure
Vessabhū Buddha,Buddha
Vidià d'Aliscans,legendary figure
Vikarna,character in the Mahabharata
Vimalanātha,God
Vimalanātha,Tirthankara
Vine,fallen angel
Vipassī Buddha,Buddha
Virabhadra,God
Virabhadra,legendary figure
Visbur,mythological king
Vishnu,legendary figure
Vishrava,Characters in the Ramayana
Visimir,legendary figure
Vislav II,legendary figure
Viuda de l'Orxa,legendary figure
Volga Svyatoslavich,bogatyr
Vophsi,human biblical figure
Voto,legendary figure
Vrishasena,legendary figure
Vrishparva,character in the Mahabharata
Vrushali,character in the Mahabharata
Wajitsumi no Mikoto,legendary human figure
Walter of Aquitaine,legendary figure
Walter of Aquitaine,legendary figure
Wandering Jew,legendary figure
Warbeth,legendary figure
Wars,legendary figure
Watcher,angel in Judaism
Watcher,fallen angel
Waterreus,merman
Wealhþeow,legendary figure
Wermund,mythological king
White man (Lumeçon),legendary figure
Whore of Babylon,human biblical figure
Whore of Babylon,eschatological figure
Wi,God
Wiatko,legendary figure
Wicked Priest,biblical character
Widewuto,legendary figure
Widow of Zarephath,human biblical figure
wife of Manoah,human biblical figure
Wilbeth,legendary figure
Wilgefortis,legendary figure
Winda,character in the Mahabharata
Wise woman of Abel,human biblical figure
Witch of Endor,human biblical figure
Witch Zárate,legendary figure
Wives of Duryodhana,character in the Mahabharata
Wives of Karna,legendary figure
Wiwitsu,Kaurava
Woman of Shunem,biblical character
Woman of Tekoa,human biblical figure
Woman of the Apocalypse,biblical character
Woman of the Apocalypse,eschatological figure
Woman of Thebez,human biblical figure
Womb Realm Vairocana,Buddha
Wong Tai Sin,immortal
Wormwood,angels in Christianity
Wuchengzi,legendary human figure
Wygewon,mythological king
Wyudoru,Kaurava
Xenophon,legendary figure
Xenu,religious character
Xiaoqing,legendary figure
Xiwei,mythological king
Xuming,mythological king
Xunfei,mythological king
Yael,human biblical figure
Yaghuth,Quranic character
Yahoel,angel in Judaism
Yamato Takeru,legendary human figure
Yamatototohime no mikoto,legendary human figure
Yandi,mythological king
Yao,legendary figure
Yao Bikuni,legendary human figure
Yayāti,mythological king
Yayāti,character in the Mahabharata
Yellow Emperor,mythological king
Yeruslan Lazarevich,bogatyr
Yimu,legendary figure
Yin Jiao,immortal
Yinkang,mythological king
Yinti,mythological king
Yngvi,mythological king
Yomiel,fallen angel
Yongcheng,mythological king
Yosotarashi hime,legendary human figure
Youchao,mythological king
Youxiong,legendary figure
Yu Fu,legendary figure
Yuddhajaya,Buddha
Yunus,character from the Quran and the Bible
Yunzhongzi,immortal
Yuyutsu,character in the Mahabharata
Záboj,legendary figure
Zaav,mythological king
Zaavan,human biblical figure
Zabad,human biblical figure
Zabad,human biblical figure
Zabad,human biblical figure
Zabad,human biblical figure
Zabad ben Ahlai,human biblical figure
Zabbai,human biblical figure
Zabbai,human biblical figure
Zabdi,human biblical figure
Zabdi,human biblical figure
Zabdi,human biblical figure
Zabdiel,human biblical figure
Zabdiel,human biblical figure
Zabud,human biblical figure
Zabud,human biblical figure
Zaccai,human biblical figure
Zaccur,human biblical figure
Zaccur,human biblical figure
Zaccur,human biblical figure
Zaccur,human biblical figure
Zaccur,human biblical figure
Zaccur,human biblical figure
Zaccur,human biblical figure
Zaccur,human biblical figure
Zadkiel,angel in Judaism
Zadkiel,angels in Christianity
Zadkiel,archangel
Zadkiel,archangel
Zadok,human biblical figure
Zadok,human biblical figure
Zadok,human biblical figure
Zadok,human biblical figure
Zadok,human biblical figure
Zadok,human biblical figure
Zadok,human biblical figure
Zadok II,human biblical figure
Zagzagel,angel in Judaism
Zahhak,mythological king
Zal,legendary figure
Zalaph,human biblical figure
Zalmon the Ahohite,human biblical figure
Zalmunna,human biblical figure
Zaphoin,human biblical figure
Zaqiel,fallen angel
Zaratas,legendary figure
Zattu,human biblical figure
Zattur,human biblical figure
Zaza,human biblical figure
Zebadiah,human biblical figure
Zebadiah,human biblical figure
Zebadiah,human biblical figure
Zebadiah,human biblical figure
Zebadiah,human biblical figure
Zebadiah,human biblical figure
Zebadiah,human biblical figure
Zebadiah,human biblical figure
Zebadiah,human biblical figure
Zebah,human biblical figure
Zebedee,human biblical figure
Zebina,human biblical figure
Zebudah,human biblical figure
Zebul,human biblical figure
Zebuleon,angels in Christianity
Zebulun,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah,human biblical figure
Zechariah ben Jehoiada,human biblical figure
Zechariah in Islam,prophet of Islam
Zechariah in Islam,Quranic character
Zecher,human biblical figure
Zedekiah,human biblical figure
Zedekiah,human biblical figure
Zedekiah,human biblical figure
Zedekiah,human biblical figure
Zedekiah,human biblical figure
Zedekiah,human biblical figure
Zeeb,biblical character
Zelek the Ammonite,biblical character
Zelek the Ammonite,human biblical figure
Zelophehad,human biblical figure
Zelph,Lamanite
Zelph,religious character
Zemirah,human biblical figure
Zeniff,Book of Mormon ruler
Zenock,religious character
Zephaniah,human biblical figure
Zephaniah,human biblical figure
Zephaniah,human biblical figure
Zephaniah,human biblical figure
Zephaniel,angel in Judaism
Zephaniel,archangel
Zephon,human biblical figure
Zerachiel,angel in Judaism
Zerachiel,archangel
Zerah,human biblical figure
Zerah,human biblical figure
Zerah,human biblical figure
Zerah,human biblical figure
Zerah,human biblical figure
Zerahiah,human biblical figure
Zerahiah,human biblical figure
Zeresh,human biblical figure
Zereth,human biblical figure
Zeri,human biblical figure
Zerubbabel,human biblical figure
Zeruiah,human biblical figure
Zetham,human biblical figure
Zethan,human biblical figure
Zethar,human biblical figure
Zhang Xian,immortal
Zhenyuan Daxian,immortal
Zhinü,immortal
Zhong Kui,immortal
Zhonghuang,mythological king
Zhuanxu,legendary figure
Zhurong,legendary hero
Zhuxiang,mythological king
Zhytsen,God
Zia,human biblical figure
Ziba,human biblical figure
Zibeon,human biblical figure
Zibia,human biblical figure
Zibiah,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zichri,human biblical figure
Zidon,human biblical figure
Ziha,human biblical figure
Ziha,human biblical figure
Zilá,biblical character
Zillah,human biblical figure
Zillethai,biblical character
Zillethai,human biblical figure
Zilpa,human biblical figure
Ziminiar,fallen angel
Zimmah,human biblical figure
Zimmah,human biblical figure
Zimran,human biblical figure
Zimri,human biblical figure
Zimri,human biblical figure
Ziph,human biblical figure
Ziphah,human biblical figure
Ziphion,human biblical figure
Zippor,human biblical figure
Zipporah,human biblical figure
Ziza,human biblical figure
Ziza,human biblical figure
Zizah,human biblical figure
Zobebah,human biblical figure
Zohar,human biblical figure
Zohar,human biblical figure
Zophah,human biblical figure
Zophar,human biblical figure
Zoroaster,religious character
Zuar,human biblical figure
Zulaikha,character from the Quran and the Bible
Zulaikha,human biblical figure
Zuleika,Quranic character
Zunlu,mythological king
Zuph the Ephrathite,human biblical figure
Zur,human biblical figure
Zur,human biblical figure
Zuriel,human biblical figure
Zurishaddai,human biblical figure
Zwarte Piet,legendary figure
